visType,framing,dataSize,truncationLevel,trendDirection,slope,id,index,training,rt,timestamp,qTrend,qSeverity,correct,firstX,lastX,x0,x1,x2
bar,trend,2,0,1,0.25,5b366ffa06f9f90001fb4f41,18,,4128,Thu Mar 14 2019 15:49:12 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.675,0.55,0.675,
brokenbar,trend,3,0.25,1,0.125,5b366ffa06f9f90001fb4f41,19,,4511,Thu Mar 14 2019 15:49:18 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.633333333,0.55,0.589468091,0.633333333
bottomgradbar,trend,2,0,1,0.25,5b366ffa06f9f90001fb4f41,20,,6987,Thu Mar 14 2019 15:49:28 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,3,0,1,0.25,5b366ffa06f9f90001fb4f41,21,,4557,Thu Mar 14 2019 15:49:34 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.716666667,0.55,0.644647636,0.716666667
brokenbar,trend,3,0,1,0.25,5b366ffa06f9f90001fb4f41,22,,3662,Thu Mar 14 2019 15:49:40 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.716666667,0.55,0.648153055,0.716666667
bar,trend,2,0,-1,0.125,5b366ffa06f9f90001fb4f41,23,,3908,Thu Mar 14 2019 15:49:45 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.9375,1,0.9375,
bar,trend,3,0.25,1,0.25,5b366ffa06f9f90001fb4f41,24,,5742,Thu Mar 14 2019 15:49:52 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,4,1,0.55,0.716666667,0.55,0.622863314,0.716666667
bottomgradbar,trend,3,0,1,0.125,5b366ffa06f9f90001fb4f41,25,,2760,Thu Mar 14 2019 15:49:56 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.633333333,0.55,0.590355319,0.633333333
brokenbar,trend,2,0.5,-1,0.125,5b366ffa06f9f90001fb4f41,26,,4666,Thu Mar 14 2019 15:50:02 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,3,1,1,0.9375,1,0.9375,
bottomgradbar,trend,2,0.5,-1,0.25,5b366ffa06f9f90001fb4f41,27,,3874,Thu Mar 14 2019 15:50:07 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,3,1,1,0.875,1,0.875,
bar,trend,3,0.5,-1,0.125,5b366ffa06f9f90001fb4f41,28,,4009,Thu Mar 14 2019 15:50:13 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.916666667,1,0.948040664,0.916666667
bar,trend,3,0.25,-1,0.125,5b366ffa06f9f90001fb4f41,29,,3201,Thu Mar 14 2019 15:50:17 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.916666667,1,0.952003272,0.916666667
brokenbar,trend,3,0.25,1,0.25,5b366ffa06f9f90001fb4f41,30,,3688,Thu Mar 14 2019 15:50:22 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.716666667,0.55,0.646788955,0.716666667
brokenbar,trend,3,0.5,1,0.25,5b366ffa06f9f90001fb4f41,31,,3584,Thu Mar 14 2019 15:50:27 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,4,1,0.55,0.716666667,0.55,0.616580859,0.716666667
bottomgradbar,trend,2,0,1,0.125,5b366ffa06f9f90001fb4f41,32,,6488,Thu Mar 14 2019 15:50:35 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.6125,0.55,0.6125,
bar,trend,2,0.5,1,0.25,5b366ffa06f9f90001fb4f41,33,,4228,Thu Mar 14 2019 15:50:40 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0.5,-1,0.125,5b366ffa06f9f90001fb4f41,34,,4139,Thu Mar 14 2019 15:50:47 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
bar,trend,3,0,1,0.125,5b366ffa06f9f90001fb4f41,35,,4734,Thu Mar 14 2019 15:50:53 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.633333333,0.55,0.593414503,0.633333333
bottomgradbar,trend,3,0.5,1,0.125,5b366ffa06f9f90001fb4f41,36,,3257,Thu Mar 14 2019 15:50:57 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.633333333,0.55,0.601630898,0.633333333
bar,trend,2,0.25,-1,0.25,5b366ffa06f9f90001fb4f41,37,,3243,Thu Mar 14 2019 15:51:01 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.875,1,0.875,
bar,trend,3,0.5,-1,0.25,5b366ffa06f9f90001fb4f41,38,,4156,Thu Mar 14 2019 15:51:07 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,3,1,1,0.833333333,1,0.916183972,0.833333333
bottomgradbar,trend,2,0.25,1,0.25,5b366ffa06f9f90001fb4f41,39,,4521,Thu Mar 14 2019 15:51:13 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.675,0.55,0.675,
brokenbar,trend,2,0.25,1,0.125,5b366ffa06f9f90001fb4f41,40,,3084,Thu Mar 14 2019 15:51:18 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,3,0,-1,0.125,5b366ffa06f9f90001fb4f41,41,,4701,Thu Mar 14 2019 15:51:24 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.916666667,1,0.966259333,0.916666667
bar,trend,3,0,-1,0.25,5b366ffa06f9f90001fb4f41,42,,2454,Thu Mar 14 2019 15:51:28 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.916822399,0.833333333
brokenbar,trend,2,0.25,1,0.25,5b366ffa06f9f90001fb4f41,43,,2972,Thu Mar 14 2019 15:51:31 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.675,0.55,0.675,
brokenbar,trend,3,0.5,1,0.125,5b366ffa06f9f90001fb4f41,44,,2654,Thu Mar 14 2019 15:51:35 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.633333333,0.55,0.599052178,0.633333333
bottomgradbar,trend,3,0,1,0.125,5b4a1c8a166a4c000141a0bf,1,1,15531,Thu Mar 14 2019 14:43:10 GMT 0000 (GMT),1,3,1,0.55,0.633333333,0.55,0.600578545,0.633333333
brokenbar,trend,3,0.5,-1,0.125,5b4a1c8a166a4c000141a0bf,2,1,11150,Thu Mar 14 2019 14:43:26 GMT 0000 (GMT),-1,3,1,1,0.916666667,1,0.954945308,0.916666667
bar,trend,2,0,1,0.25,5b4a1c8a166a4c000141a0bf,3,1,4356,Thu Mar 14 2019 14:43:34 GMT 0000 (GMT),1,4,1,0.55,0.675,0.55,0.675,
brokenbar,trend,2,0,1,0.125,5b4a1c8a166a4c000141a0bf,4,1,7199,Thu Mar 14 2019 14:43:43 GMT 0000 (GMT),1,2,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,2,0.5,1,0.25,5b4a1c8a166a4c000141a0bf,5,1,6876,Thu Mar 14 2019 14:43:52 GMT 0000 (GMT),1,4,1,0.55,0.675,0.55,0.675,
bar,trend,2,0.5,1,0.25,5b4a1c8a166a4c000141a0bf,6,1,4436,Thu Mar 14 2019 14:43:59 GMT 0000 (GMT),1,3,1,0.55,0.675,0.55,0.675,
brokenbar,trend,2,0.5,-1,0.125,5b4a1c8a166a4c000141a0bf,7,1,6640,Thu Mar 14 2019 14:44:08 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
bottomgradbar,trend,2,0,-1,0.25,5b4a1c8a166a4c000141a0bf,8,1,5384,Thu Mar 14 2019 14:44:16 GMT 0000 (GMT),-1,3,1,1,0.875,1,0.875,
bottomgradbar,trend,2,0.5,-1,0.25,5b4a1c8a166a4c000141a0bf,9,,10485,Thu Mar 14 2019 14:44:28 GMT 0000 (GMT),-1,3,1,1,0.875,1,0.875,
bar,trend,2,0.25,-1,0.25,5b4a1c8a166a4c000141a0bf,10,,5093,Thu Mar 14 2019 14:44:35 GMT 0000 (GMT),-1,3,1,1,0.875,1,0.875,
bottomgradbar,trend,2,0,-1,0.125,5b4a1c8a166a4c000141a0bf,11,,4116,Thu Mar 14 2019 14:44:40 GMT 0000 (GMT),-1,2,1,1,0.9375,1,0.9375,
bar,trend,2,0.25,-1,0.125,5b4a1c8a166a4c000141a0bf,12,,8388,Thu Mar 14 2019 14:44:53 GMT 0000 (GMT),-1,2,1,1,0.9375,1,0.9375,
bar,trend,2,0.5,-1,0.125,5b4a1c8a166a4c000141a0bf,13,,5139,Thu Mar 14 2019 14:45:00 GMT 0000 (GMT),-1,2,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0.25,-1,0.125,5b4a1c8a166a4c000141a0bf,14,,7482,Thu Mar 14 2019 14:45:09 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.954846106,0.916666667
brokenbar,trend,2,0,1,0.25,5b4a1c8a166a4c000141a0bf,15,,8601,Thu Mar 14 2019 14:45:21 GMT 0000 (GMT),1,3,1,0.55,0.675,0.55,0.675,
brokenbar,trend,2,0.25,-1,0.25,5b4a1c8a166a4c000141a0bf,16,,6185,Thu Mar 14 2019 14:45:29 GMT 0000 (GMT),-1,3,1,1,0.875,1,0.875,
bar,trend,3,0.5,1,0.125,5b4a1c8a166a4c000141a0bf,17,,5650,Thu Mar 14 2019 14:45:36 GMT 0000 (GMT),1,2,1,0.55,0.633333333,0.55,0.585884545,0.633333333
bar,trend,2,0,1,0.25,5b4a1c8a166a4c000141a0bf,18,,7974,Thu Mar 14 2019 14:45:46 GMT 0000 (GMT),1,3,1,0.55,0.675,0.55,0.675,
bar,trend,3,0.25,1,0.125,5b4a1c8a166a4c000141a0bf,19,,13100,Thu Mar 14 2019 14:46:01 GMT 0000 (GMT),1,3,1,0.55,0.633333333,0.55,0.600608253,0.633333333
bottomgradbar,trend,2,0.5,1,0.125,5b4a1c8a166a4c000141a0bf,20,,5185,Thu Mar 14 2019 14:46:09 GMT 0000 (GMT),1,1,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,3,0.5,1,0.125,5b4a1c8a166a4c000141a0bf,21,,56490,Thu Mar 14 2019 14:47:09 GMT 0000 (GMT),1,2,1,0.55,0.633333333,0.55,0.591279736,0.633333333
bar,trend,3,0,-1,0.125,5b4a1c8a166a4c000141a0bf,22,,11434,Thu Mar 14 2019 14:47:23 GMT 0000 (GMT),-1,3,1,1,0.916666667,1,0.951019877,0.916666667
brokenbar,trend,2,0.5,-1,0.25,5b4a1c8a166a4c000141a0bf,23,,10296,Thu Mar 14 2019 14:47:36 GMT 0000 (GMT),-1,3,1,1,0.875,1,0.875,
brokenbar,trend,2,0,1,0.125,5b4a1c8a166a4c000141a0bf,24,,5235,Thu Mar 14 2019 14:47:42 GMT 0000 (GMT),1,2,1,0.55,0.6125,0.55,0.6125,
bar,trend,3,0.25,-1,0.25,5b4a1c8a166a4c000141a0bf,25,,6735,Thu Mar 14 2019 14:47:51 GMT 0000 (GMT),-1,2,1,1,0.833333333,1,0.912931065,0.833333333
bar,trend,3,0.5,1,0.25,5b4a1c8a166a4c000141a0bf,26,,5819,Thu Mar 14 2019 14:47:58 GMT 0000 (GMT),1,2,1,0.55,0.716666667,0.55,0.647823139,0.716666667
brokenbar,trend,3,0,-1,0.25,5b4a1c8a166a4c000141a0bf,27,,6482,Thu Mar 14 2019 14:48:06 GMT 0000 (GMT),-1,3,1,1,0.833333333,1,0.927214736,0.833333333
bottomgradbar,trend,2,0.25,-1,0.125,5b4a1c8a166a4c000141a0bf,28,,6216,Thu Mar 14 2019 14:48:15 GMT 0000 (GMT),-1,2,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0,1,0.25,5b4a1c8a166a4c000141a0bf,29,,6906,Thu Mar 14 2019 14:48:24 GMT 0000 (GMT),1,3,1,0.55,0.716666667,0.55,0.628350134,0.716666667
bottomgradbar,trend,2,0.25,1,0.25,5b4a1c8a166a4c000141a0bf,30,,11069,Thu Mar 14 2019 14:48:36 GMT 0000 (GMT),1,2,1,0.55,0.675,0.55,0.675,
bar,trend,2,0,1,0.125,5b4a1c8a166a4c000141a0bf,31,,7118,Thu Mar 14 2019 14:48:45 GMT 0000 (GMT),1,2,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,2,0,-1,0.25,5b4a1c8a166a4c000141a0bf,32,,5939,Thu Mar 14 2019 14:48:53 GMT 0000 (GMT),-1,3,1,1,0.875,1,0.875,
brokenbar,trend,2,0.5,1,0.125,5b4a1c8a166a4c000141a0bf,33,,8715,Thu Mar 14 2019 14:49:03 GMT 0000 (GMT),1,1,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,3,0.5,1,0.25,5b4a1c8a166a4c000141a0bf,34,,4771,Thu Mar 14 2019 14:49:09 GMT 0000 (GMT),1,2,1,0.55,0.716666667,0.55,0.613302438,0.716666667
brokenbar,trend,2,0.25,1,0.125,5b4a1c8a166a4c000141a0bf,35,,6216,Thu Mar 14 2019 14:49:17 GMT 0000 (GMT),1,2,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,3,0,-1,0.125,5b4a1c8a166a4c000141a0bf,36,,7618,Thu Mar 14 2019 14:49:26 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.968105626,0.916666667
bar,trend,2,0.5,-1,0.25,5b4a1c8a166a4c000141a0bf,37,,12286,Thu Mar 14 2019 14:49:40 GMT 0000 (GMT),-1,3,1,1,0.875,1,0.875,
brokenbar,trend,3,0.25,-1,0.125,5b4a1c8a166a4c000141a0bf,38,,9283,Thu Mar 14 2019 14:49:51 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.955752895,0.916666667
bar,trend,3,0,1,0.25,5b4a1c8a166a4c000141a0bf,39,,4133,Thu Mar 14 2019 14:49:57 GMT 0000 (GMT),1,3,1,0.55,0.716666667,0.55,0.628285555,0.716666667
bottomgradbar,trend,3,0.5,-1,0.25,5b4a1c8a166a4c000141a0bf,40,,6058,Thu Mar 14 2019 14:50:04 GMT 0000 (GMT),-1,2,1,1,0.833333333,1,0.922200262,0.833333333
brokenbar,trend,3,0.5,-1,0.125,5b4a1c8a166a4c000141a0bf,41,,5183,Thu Mar 14 2019 14:50:11 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.953465064,0.916666667
brokenbar,trend,3,0,-1,0.125,5b4a1c8a166a4c000141a0bf,42,,6317,Thu Mar 14 2019 14:50:19 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.962817655,0.916666667
bottomgradbar,trend,3,0.25,-1,0.25,5b4a1c8a166a4c000141a0bf,43,,4498,Thu Mar 14 2019 14:50:26 GMT 0000 (GMT),-1,2,1,1,0.833333333,1,0.925014261,0.833333333
brokenbar,trend,3,0.25,1,0.25,5b4a1c8a166a4c000141a0bf,44,,5750,Thu Mar 14 2019 14:50:33 GMT 0000 (GMT),1,3,1,0.55,0.716666667,0.55,0.641157539,0.716666667
brokenbar,trend,2,0,-1,0.125,5b7f280ef366a80001263ec3,1,1,7080,Thu Mar 14 2019 10:36:44 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.9375,1,0.9375,
bottomgradbar,trend,2,0.5,1,0.125,5b7f280ef366a80001263ec3,2,1,6092,Thu Mar 14 2019 10:36:51 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.6125,0.55,0.6125,
bar,trend,2,0,1,0.25,5b7f280ef366a80001263ec3,3,1,6170,Thu Mar 14 2019 10:36:58 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,3,0.5,1,0.25,5b7f280ef366a80001263ec3,4,1,6779,Thu Mar 14 2019 10:37:06 GMT-0400 (Eastern Daylight Time),1,4,1,0.55,0.716666667,0.55,0.625033012,0.716666667
brokenbar,trend,2,0.5,1,0.125,5b7f280ef366a80001263ec3,5,1,10696,Thu Mar 14 2019 10:37:18 GMT-0400 (Eastern Daylight Time),1,3,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,2,0,-1,0.125,5b7f280ef366a80001263ec3,6,1,5388,Thu Mar 14 2019 10:37:25 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.9375,1,0.9375,
brokenbar,trend,2,0.5,-1,0.25,5b7f280ef366a80001263ec3,7,1,5254,Thu Mar 14 2019 10:37:31 GMT-0400 (Eastern Daylight Time),-1,4,1,1,0.875,1,0.875,
bar,trend,2,0,-1,0.25,5b7f280ef366a80001263ec3,8,1,4088,Thu Mar 14 2019 10:37:36 GMT-0400 (Eastern Daylight Time),-1,3,1,1,0.875,1,0.875,
brokenbar,trend,2,0.25,-1,0.125,5b7f280ef366a80001263ec3,9,,5207,Thu Mar 14 2019 10:37:43 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0.5,1,0.125,5b7f280ef366a80001263ec3,10,,7853,Thu Mar 14 2019 10:37:51 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.633333333,0.55,0.587420383,0.633333333
brokenbar,trend,3,0.5,1,0.25,5b7f280ef366a80001263ec3,11,,3908,Thu Mar 14 2019 10:37:56 GMT-0400 (Eastern Daylight Time),1,3,1,0.55,0.716666667,0.55,0.644414358,0.716666667
brokenbar,trend,2,0,-1,0.125,5b7f280ef366a80001263ec3,12,,4675,Thu Mar 14 2019 10:38:02 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.9375,1,0.9375,
brokenbar,trend,2,0.5,-1,0.125,5b7f280ef366a80001263ec3,13,,5412,Thu Mar 14 2019 10:38:08 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0.25,-1,0.25,5b7f280ef366a80001263ec3,14,,4698,Thu Mar 14 2019 10:38:14 GMT-0400 (Eastern Daylight Time),-1,3,1,1,0.833333333,1,0.919821917,0.833333333
bar,trend,2,0.25,-1,0.25,5b7f280ef366a80001263ec3,15,,8221,Thu Mar 14 2019 10:38:23 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.875,1,0.875,
bar,trend,3,0.5,1,0.125,5b7f280ef366a80001263ec3,16,,5529,Thu Mar 14 2019 10:38:31 GMT-0400 (Eastern Daylight Time),1,3,1,0.55,0.633333333,0.55,0.595752981,0.633333333
bottomgradbar,trend,2,0.25,-1,0.125,5b7f280ef366a80001263ec3,17,,6830,Thu Mar 14 2019 10:38:38 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.9375,1,0.9375,
brokenbar,trend,2,0.5,1,0.25,5b7f280ef366a80001263ec3,18,,6218,Thu Mar 14 2019 10:38:46 GMT-0400 (Eastern Daylight Time),1,3,1,0.55,0.675,0.55,0.675,
bar,trend,3,0,1,0.25,5b7f280ef366a80001263ec3,19,,6703,Thu Mar 14 2019 10:38:53 GMT-0400 (Eastern Daylight Time),1,3,1,0.55,0.716666667,0.55,0.640917724,0.716666667
bottomgradbar,trend,2,0.5,1,0.125,5b7f280ef366a80001263ec3,20,,6132,Thu Mar 14 2019 10:39:01 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,3,0.25,1,0.125,5b7f280ef366a80001263ec3,21,,6584,Thu Mar 14 2019 10:39:08 GMT-0400 (Eastern Daylight Time),1,1,1,0.55,0.633333333,0.55,0.599833643,0.633333333
bar,trend,2,0.5,1,0.125,5b7f280ef366a80001263ec3,22,,5262,Thu Mar 14 2019 10:39:15 GMT-0400 (Eastern Daylight Time),1,1,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,3,0,-1,0.125,5b7f280ef366a80001263ec3,23,,4275,Thu Mar 14 2019 10:39:21 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.916666667,1,0.949041764,0.916666667
bottomgradbar,trend,2,0.5,1,0.25,5b7f280ef366a80001263ec3,24,,4379,Thu Mar 14 2019 10:39:26 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,3,0,1,0.125,5b7f280ef366a80001263ec3,25,,4166,Thu Mar 14 2019 10:39:32 GMT-0400 (Eastern Daylight Time),1,1,1,0.55,0.633333333,0.55,0.590819014,0.633333333
brokenbar,trend,2,0.25,-1,0.25,5b7f280ef366a80001263ec3,26,,3988,Thu Mar 14 2019 10:39:37 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.875,1,0.875,
bar,trend,2,0.5,-1,0.25,5b7f280ef366a80001263ec3,27,,5804,Thu Mar 14 2019 10:39:43 GMT-0400 (Eastern Daylight Time),-1,4,1,1,0.875,1,0.875,
bottomgradbar,trend,2,0,-1,0.25,5b7f280ef366a80001263ec3,28,,4432,Thu Mar 14 2019 10:39:49 GMT-0400 (Eastern Daylight Time),-1,3,1,1,0.875,1,0.875,
bar,trend,2,0.25,-1,0.125,5b7f280ef366a80001263ec3,29,,5442,Thu Mar 14 2019 10:39:55 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.9375,1,0.9375,
bottomgradbar,trend,2,0,1,0.125,5b7f280ef366a80001263ec3,30,,4581,Thu Mar 14 2019 10:40:01 GMT-0400 (Eastern Daylight Time),1,1,1,0.55,0.6125,0.55,0.6125,
bar,trend,2,0,1,0.25,5b7f280ef366a80001263ec3,31,,4440,Thu Mar 14 2019 10:40:07 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,3,0.5,1,0.25,5b7f280ef366a80001263ec3,32,,4024,Thu Mar 14 2019 10:40:12 GMT-0400 (Eastern Daylight Time),1,4,1,0.55,0.716666667,0.55,0.644941223,0.716666667
bar,trend,3,0.25,1,0.25,5b7f280ef366a80001263ec3,33,,3444,Thu Mar 14 2019 10:40:17 GMT-0400 (Eastern Daylight Time),1,3,1,0.55,0.716666667,0.55,0.61569591,0.716666667
brokenbar,trend,3,0,-1,0.25,5b7f280ef366a80001263ec3,34,,6210,Thu Mar 14 2019 10:40:25 GMT-0400 (Eastern Daylight Time),-1,3,1,1,0.833333333,1,0.916830648,0.833333333
bar,trend,3,0.5,1,0.25,5b7f280ef366a80001263ec3,35,,9264,Thu Mar 14 2019 10:40:35 GMT-0400 (Eastern Daylight Time),1,3,1,0.55,0.716666667,0.55,0.638274386,0.716666667
brokenbar,trend,3,0.25,1,0.25,5b7f280ef366a80001263ec3,36,,10016,Thu Mar 14 2019 10:40:46 GMT-0400 (Eastern Daylight Time),1,3,1,0.55,0.716666667,0.55,0.640847946,0.716666667
bottomgradbar,trend,2,0.25,-1,0.25,5b7f280ef366a80001263ec3,37,,3586,Thu Mar 14 2019 10:40:51 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.875,1,0.875,
bottomgradbar,trend,3,0.25,-1,0.125,5b7f280ef366a80001263ec3,38,,5622,Thu Mar 14 2019 10:41:00 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.916666667,1,0.953105749,0.916666667
bar,trend,3,0.25,1,0.125,5b7f280ef366a80001263ec3,39,,3986,Thu Mar 14 2019 10:41:05 GMT-0400 (Eastern Daylight Time),1,1,1,0.55,0.633333333,0.55,0.584755334,0.633333333
bar,trend,2,0,-1,0.125,5b7f280ef366a80001263ec3,40,,6390,Thu Mar 14 2019 10:41:13 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.9375,1,0.9375,
brokenbar,trend,2,0,1,0.25,5b7f280ef366a80001263ec3,41,,5393,Thu Mar 14 2019 10:41:20 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,3,0,1,0.25,5b7f280ef366a80001263ec3,42,,6874,Thu Mar 14 2019 10:41:28 GMT-0400 (Eastern Daylight Time),1,3,1,0.55,0.716666667,0.55,0.62104658,0.716666667
bar,trend,3,0,-1,0.125,5b7f280ef366a80001263ec3,43,,5480,Thu Mar 14 2019 10:41:35 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.916666667,1,0.96417772,0.916666667
brokenbar,trend,3,0.5,-1,0.125,5b7f280ef366a80001263ec3,44,,4313,Thu Mar 14 2019 10:41:40 GMT-0400 (Eastern Daylight Time),-1,3,1,1,0.916666667,1,0.950226929,0.916666667
bottomgradbar,trend,2,0.5,-1,0.25,5b96dd68d193e30001b3cb69,1,1,14107,Thu Mar 14 2019 16:44:46 GMT 0200 (Austrumeiropas ziemas laiks),-1,3,1,1,0.875,1,0.875,
brokenbar,trend,2,0.5,1,0.25,5b96dd68d193e30001b3cb69,2,1,25735,Thu Mar 14 2019 16:45:13 GMT 0200 (Austrumeiropas ziemas laiks),1,4,1,0.55,0.675,0.55,0.675,
bar,trend,2,0,1,0.125,5b96dd68d193e30001b3cb69,3,1,10428,Thu Mar 14 2019 16:45:25 GMT 0200 (Austrumeiropas ziemas laiks),1,1,1,0.55,0.6125,0.55,0.6125,
bar,trend,3,0.5,1,0.125,5b96dd68d193e30001b3cb69,4,1,7923,Thu Mar 14 2019 16:45:36 GMT 0200 (Austrumeiropas ziemas laiks),1,3,1,0.55,0.633333333,0.55,0.600589183,0.633333333
bottomgradbar,trend,3,0,1,0.25,5b96dd68d193e30001b3cb69,5,1,7672,Thu Mar 14 2019 16:45:46 GMT 0200 (Austrumeiropas ziemas laiks),1,2,1,0.55,0.716666667,0.55,0.642014567,0.716666667
brokenbar,trend,2,0,1,0.125,5b96dd68d193e30001b3cb69,6,1,6936,Thu Mar 14 2019 16:45:56 GMT 0200 (Austrumeiropas ziemas laiks),1,1,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,2,0,1,0.25,5b96dd68d193e30001b3cb69,7,1,10224,Thu Mar 14 2019 16:46:08 GMT 0200 (Austrumeiropas ziemas laiks),1,2,1,0.55,0.675,0.55,0.675,
bar,trend,2,0.5,1,0.125,5b96dd68d193e30001b3cb69,8,1,10027,Thu Mar 14 2019 16:46:20 GMT 0200 (Austrumeiropas ziemas laiks),1,4,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,2,0.5,-1,0.25,5b96dd68d193e30001b3cb69,9,,7964,Thu Mar 14 2019 16:46:30 GMT 0200 (Austrumeiropas ziemas laiks),-1,3,1,1,0.875,1,0.875,
bar,trend,2,0,-1,0.25,5b96dd68d193e30001b3cb69,10,,6745,Thu Mar 14 2019 16:46:39 GMT 0200 (Austrumeiropas ziemas laiks),-1,2,1,1,0.875,1,0.875,
brokenbar,trend,2,0.5,-1,0.125,5b96dd68d193e30001b3cb69,11,,8052,Thu Mar 14 2019 16:46:48 GMT 0200 (Austrumeiropas ziemas laiks),-1,1,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0.5,1,0.125,5b96dd68d193e30001b3cb69,12,,14520,Thu Mar 14 2019 16:47:05 GMT 0200 (Austrumeiropas ziemas laiks),1,1,1,0.55,0.633333333,0.55,0.584146478,0.633333333
bar,trend,2,0.25,-1,0.25,5b96dd68d193e30001b3cb69,13,,6736,Thu Mar 14 2019 16:47:14 GMT 0200 (Austrumeiropas ziemas laiks),-1,2,1,1,0.875,1,0.875,
bottomgradbar,trend,3,0.5,-1,0.25,5b96dd68d193e30001b3cb69,14,,5488,Thu Mar 14 2019 16:47:21 GMT 0200 (Austrumeiropas ziemas laiks),-1,2,1,1,0.833333333,1,0.907597897,0.833333333
