visType,labelType,framing,dataSize,truncationLevel,trendDirection,slope,id,index,training,rt,timestamp,qTrend,qSeverity,correct,firstX,lastX,x0,x1,x2
line,none,trend,2,0.5,1,0.125,5c6733a1d9c5be0001743331,6,1,4869,Thu Feb 28 2019 18:22:41 GMT 0000 (Greenwich Mean Time),1,4,1,0.55,0.6125,0.55,0.6125,
line,none,trend,3,0,1,0.25,5c6733a1d9c5be0001743331,7,1,5645,Thu Feb 28 2019 18:22:48 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.613895478,0.716666667
line,none,values,2,0,1,0.125,5c6733a1d9c5be0001743331,8,1,6207,Thu Feb 28 2019 18:22:55 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.6125,0.55,0.6125,
line,none,trend,3,0.25,1,0.25,5c6733a1d9c5be0001743331,9,,5716,Thu Feb 28 2019 18:23:01 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.716666667,0.55,0.651307218,0.716666667
bar,none,trend,3,0,-1,0.25,5c6733a1d9c5be0001743331,10,,15100,Thu Feb 28 2019 18:23:17 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.833333333,1,0.932876385,0.833333333
bar,none,trend,2,0.5,1,0.125,5c6733a1d9c5be0001743331,11,,5245,Thu Feb 28 2019 18:23:24 GMT 0000 (Greenwich Mean Time),1,4,1,0.55,0.6125,0.55,0.6125,
line,none,trend,3,0,-1,0.125,5c6733a1d9c5be0001743331,12,,11064,Thu Feb 28 2019 18:23:36 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.916666667,1,0.961603639,0.916666667
bar,none,trend,3,0,-1,0.125,5c6733a1d9c5be0001743331,13,,7339,Thu Feb 28 2019 18:23:45 GMT 0000 (Greenwich Mean Time),1,3,0,1,0.916666667,1,0.948452491,0.916666667
line,none,values,3,0.5,1,0.25,5c6733a1d9c5be0001743331,14,,4959,Thu Feb 28 2019 18:23:51 GMT 0000 (Greenwich Mean Time),1,4,1,0.55,0.716666667,0.55,0.639995274,0.716666667
line,none,trend,2,0.25,-1,0.25,5c6733a1d9c5be0001743331,15,,7490,Thu Feb 28 2019 18:23:59 GMT 0000 (Greenwich Mean Time),1,4,0,1,0.875,1,0.875,
bar,none,trend,2,0.25,1,0.25,5c6733a1d9c5be0001743331,16,,5217,Thu Feb 28 2019 18:24:05 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.675,0.55,0.675,
line,none,values,3,0,-1,0.25,5c6733a1d9c5be0001743331,17,,7962,Thu Feb 28 2019 18:24:14 GMT 0000 (Greenwich Mean Time),1,3,0,1,0.833333333,1,0.916460396,0.833333333
bar,none,values,3,0.5,1,0.125,5c6733a1d9c5be0001743331,18,,5920,Thu Feb 28 2019 18:24:21 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.633333333,0.55,0.582536426,0.633333333
line,none,trend,3,0.5,1,0.25,5c6733a1d9c5be0001743331,19,,3491,Thu Feb 28 2019 18:24:30 GMT 0000 (Greenwich Mean Time),1,4,1,0.55,0.716666667,0.55,0.640344388,0.716666667
bar,none,values,3,0,1,0.125,5c6733a1d9c5be0001743331,20,,6512,Thu Feb 28 2019 18:24:37 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.633333333,0.55,0.594583781,0.633333333
line,none,values,3,0.25,1,0.125,5c6733a1d9c5be0001743331,21,,3839,Thu Feb 28 2019 18:24:42 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.633333333,0.55,0.595127131,0.633333333
line,none,trend,2,0,1,0.125,5c6733a1d9c5be0001743331,22,,5776,Thu Feb 28 2019 18:24:48 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.6125,0.55,0.6125,
bar,none,values,2,0.25,-1,0.25,5c6733a1d9c5be0001743331,23,,6093,Thu Feb 28 2019 18:24:55 GMT 0000 (Greenwich Mean Time),1,3,0,1,0.875,1,0.875,
line,none,values,3,0.5,-1,0.125,5c6733a1d9c5be0001743331,24,,5581,Thu Feb 28 2019 18:25:01 GMT 0000 (Greenwich Mean Time),1,3,0,1,0.916666667,1,0.949268335,0.916666667
line,none,trend,2,0.5,-1,0.25,5c6733a1d9c5be0001743331,25,,6338,Thu Feb 28 2019 18:25:09 GMT 0000 (Greenwich Mean Time),1,4,0,1,0.875,1,0.875,
line,none,values,2,0.5,1,0.25,5c6733a1d9c5be0001743331,26,,7021,Thu Feb 28 2019 18:25:17 GMT 0000 (Greenwich Mean Time),1,4,1,0.55,0.675,0.55,0.675,
bar,none,trend,2,0.25,-1,0.125,5c6733a1d9c5be0001743331,27,,7164,Thu Feb 28 2019 18:25:24 GMT 0000 (Greenwich Mean Time),1,2,0,1,0.9375,1,0.9375,
bar,none,trend,3,0.25,1,0.25,5c6733a1d9c5be0001743331,28,,4898,Thu Feb 28 2019 18:25:30 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.637222877,0.716666667
line,none,values,2,0.25,1,0.125,5c6733a1d9c5be0001743331,29,,8798,Thu Feb 28 2019 18:25:40 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.6125,0.55,0.6125,
bar,none,values,2,0.5,1,0.125,5c6733a1d9c5be0001743331,30,,3398,Thu Feb 28 2019 18:25:44 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.6125,0.55,0.6125,
bar,none,values,2,0,1,0.125,5c6733a1d9c5be0001743331,31,,5807,Thu Feb 28 2019 18:25:51 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.6125,0.55,0.6125,
line,none,trend,2,0.25,1,0.125,5c6733a1d9c5be0001743331,32,,4827,Thu Feb 28 2019 18:25:57 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.6125,0.55,0.6125,
bar,none,trend,2,0,-1,0.25,5c6733a1d9c5be0001743331,33,,3449,Thu Feb 28 2019 18:26:01 GMT 0000 (Greenwich Mean Time),1,3,0,1,0.875,1,0.875,
line,none,trend,2,0,1,0.25,5c6733a1d9c5be0001743331,34,,3368,Thu Feb 28 2019 18:26:05 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.675,0.55,0.675,
line,none,values,3,0,-1,0.125,5c6733a1d9c5be0001743331,35,,6338,Thu Feb 28 2019 18:26:12 GMT 0000 (Greenwich Mean Time),1,2,0,1,0.916666667,1,0.958647488,0.916666667
bar,none,trend,3,0.5,1,0.125,5c6733a1d9c5be0001743331,36,,4807,Thu Feb 28 2019 18:26:18 GMT 0000 (Greenwich Mean Time),1,4,1,0.55,0.633333333,0.55,0.590611885,0.633333333
line,none,values,2,0.25,1,0.25,5c6733a1d9c5be0001743331,37,,5011,Thu Feb 28 2019 18:26:23 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.675,0.55,0.675,
line,none,trend,3,0.25,1,0.125,5c6733a1d9c5be0001743331,38,,3479,Thu Feb 28 2019 18:26:28 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.633333333,0.55,0.596537025,0.633333333
bar,none,values,2,0.5,-1,0.25,5c6733a1d9c5be0001743331,39,,3522,Thu Feb 28 2019 18:26:33 GMT 0000 (Greenwich Mean Time),1,4,0,1,0.875,1,0.875,
line,none,trend,3,0,1,0.25,5c6733a1d9c5be0001743331,40,,3112,Thu Feb 28 2019 18:26:36 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.642102106,0.716666667
line,none,values,2,0,1,0.25,5c6733a1d9c5be0001743331,41,,3368,Thu Feb 28 2019 18:26:40 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.675,0.55,0.675,
bar,none,trend,2,0,-1,0.125,5c6733a1d9c5be0001743331,42,,3388,Thu Feb 28 2019 18:26:44 GMT 0000 (Greenwich Mean Time),1,2,0,1,0.9375,1,0.9375,
line,none,values,2,0,1,0.125,5c6733a1d9c5be0001743331,43,,3377,Thu Feb 28 2019 18:26:48 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.6125,0.55,0.6125,
bar,none,trend,3,0.5,1,0.25,5c6733a1d9c5be0001743331,44,,5981,Thu Feb 28 2019 18:26:55 GMT 0000 (Greenwich Mean Time),1,4,1,0.55,0.716666667,0.55,0.647309112,0.716666667
line,none,trend,3,0.5,-1,0.125,5c6733a1d9c5be0001743331,45,,5011,Thu Feb 28 2019 18:27:01 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.916666667,1,0.951087974,0.916666667
line,none,values,2,0.5,-1,0.125,5c6733a1d9c5be0001743331,46,,7787,Thu Feb 28 2019 18:27:09 GMT 0000 (Greenwich Mean Time),1,3,0,1,0.9375,1,0.9375,
bar,none,values,2,0.25,-1,0.125,5c6733a1d9c5be0001743331,47,,3510,Thu Feb 28 2019 18:27:14 GMT 0000 (Greenwich Mean Time),1,3,0,1,0.9375,1,0.9375,
bar,none,values,3,0,1,0.25,5c6733a1d9c5be0001743331,48,,4563,Thu Feb 28 2019 18:27:19 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.636635064,0.716666667
bar,none,values,2,0,1,0.25,5c6733a1d9c5be0001743331,49,,4092,Thu Feb 28 2019 18:27:24 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.675,0.55,0.675,
line,none,trend,2,0.5,-1,0.125,5c6733a1d9c5be0001743331,50,,4092,Thu Feb 28 2019 18:27:29 GMT 0000 (Greenwich Mean Time),1,3,0,1,0.9375,1,0.9375,
bar,none,trend,3,0.25,1,0.125,5c6733a1d9c5be0001743331,51,,3011,Thu Feb 28 2019 18:27:32 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.633333333,0.55,0.590991216,0.633333333
bar,none,values,3,0.5,-1,0.25,5c6733a1d9c5be0001743331,52,,3541,Thu Feb 28 2019 18:27:36 GMT 0000 (Greenwich Mean Time),1,4,0,1,0.833333333,1,0.913296222,0.833333333
bar,none,values,3,0.25,-1,0.25,5c6733a1d9c5be0001743331,53,,4183,Thu Feb 28 2019 18:27:41 GMT 0000 (Greenwich Mean Time),1,4,0,1,0.833333333,1,0.937404208,0.833333333
bar,none,values,3,0.25,-1,0.125,5c6733a1d9c5be0001743331,54,,3868,Thu Feb 28 2019 18:27:46 GMT 0000 (Greenwich Mean Time),1,3,0,1,0.916666667,1,0.967133071,0.916666667
line,none,values,3,0.25,1,0.25,5c6733a1d9c5be0001743331,55,,4032,Thu Feb 28 2019 18:27:50 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.617919932,0.716666667
bar,none,trend,2,0.5,-1,0.25,5c6733a1d9c5be0001743331,56,,4705,Thu Feb 28 2019 18:27:56 GMT 0000 (Greenwich Mean Time),1,4,0,1,0.875,1,0.875,
line,none,values,3,0.5,-1,0.25,5c6b949a23f6300001383a05,1,1,35627,Thu Feb 28 2019 13:23:23 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.833333333,1,0.905470656,0.833333333
line,none,values,3,0,1,0.125,5c6b949a23f6300001383a05,2,1,14259,Thu Feb 28 2019 13:23:42 GMT-0500 (Eastern Standard Time),1,2,1,0.55,0.633333333,0.55,0.589050482,0.633333333
line,none,trend,3,0,-1,0.125,5c6b949a23f6300001383a05,3,1,15043,Thu Feb 28 2019 13:23:59 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.916666667,1,0.953079989,0.916666667
line,none,values,3,0,-1,0.25,5c6b949a23f6300001383a05,4,1,13581,Thu Feb 28 2019 13:24:14 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.833333333,1,0.914970886,0.833333333
line,none,trend,3,0,-1,0.25,5c6b949a23f6300001383a05,5,1,27092,Thu Feb 28 2019 13:24:43 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.833333333,1,0.932429681,0.833333333
bar,none,values,3,0.5,1,0.125,5c6b949a23f6300001383a05,6,1,12790,Thu Feb 28 2019 13:24:58 GMT-0500 (Eastern Standard Time),1,5,1,0.55,0.633333333,0.55,0.585623612,0.633333333
bar,none,values,2,0.5,1,0.25,5c6b949a23f6300001383a05,7,1,12516,Thu Feb 28 2019 13:25:12 GMT-0500 (Eastern Standard Time),1,5,1,0.55,0.675,0.55,0.675,
line,none,values,3,0.5,1,0.125,5c6b949a23f6300001383a05,8,1,10628,Thu Feb 28 2019 13:25:24 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.633333333,0.55,0.599850865,0.633333333
line,none,values,2,0,-1,0.25,5c6b949a23f6300001383a05,9,,9667,Thu Feb 28 2019 13:25:35 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.875,1,0.875,
line,none,trend,3,0,1,0.125,5c6b949a23f6300001383a05,10,,9143,Thu Feb 28 2019 13:25:47 GMT-0500 (Eastern Standard Time),1,2,1,0.55,0.633333333,0.55,0.598339167,0.633333333
line,none,values,2,0.25,-1,0.125,5c6b949a23f6300001383a05,11,,13437,Thu Feb 28 2019 13:26:02 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.9375,1,0.9375,
line,none,trend,2,0.5,-1,0.125,5c6b949a23f6300001383a05,12,,10349,Thu Feb 28 2019 13:26:14 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.9375,1,0.9375,
bar,none,trend,2,0.5,1,0.25,5c6b949a23f6300001383a05,13,,11947,Thu Feb 28 2019 13:26:28 GMT-0500 (Eastern Standard Time),1,5,1,0.55,0.675,0.55,0.675,
line,none,values,3,0,1,0.25,5c6b949a23f6300001383a05,14,,7169,Thu Feb 28 2019 13:26:36 GMT-0500 (Eastern Standard Time),1,2,1,0.55,0.716666667,0.55,0.64466814,0.716666667
bar,none,trend,3,0,-1,0.125,5c6b949a23f6300001383a05,15,,10527,Thu Feb 28 2019 13:26:49 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.916666667,1,0.949606644,0.916666667
bar,none,trend,3,0.25,1,0.25,5c6b949a23f6300001383a05,16,,7234,Thu Feb 28 2019 13:26:57 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.716666667,0.55,0.645129591,0.716666667
line,none,trend,2,0,-1,0.125,5c6b949a23f6300001383a05,17,,9713,Thu Feb 28 2019 13:27:09 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.9375,1,0.9375,
bar,none,trend,2,0,1,0.25,5c6b949a23f6300001383a05,18,,9375,Thu Feb 28 2019 13:27:20 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.675,0.55,0.675,
line,none,values,2,0.25,-1,0.25,5c6b949a23f6300001383a05,19,,9875,Thu Feb 28 2019 13:27:31 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.875,1,0.875,
bar,none,values,2,0,-1,0.125,5c6b949a23f6300001383a05,20,,14955,Thu Feb 28 2019 13:27:48 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.9375,1,0.9375,
line,none,trend,2,0.25,1,0.25,5c6b949a23f6300001383a05,21,,7540,Thu Feb 28 2019 13:27:58 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.675,0.55,0.675,
line,none,trend,3,0.25,1,0.25,5c6b949a23f6300001383a05,22,,14053,Thu Feb 28 2019 13:28:13 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.716666667,0.55,0.626838492,0.716666667
bar,none,values,3,0.25,-1,0.125,5c6b949a23f6300001383a05,23,,9148,Thu Feb 28 2019 13:28:24 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.916666667,1,0.968481146,0.916666667
bar,none,values,3,0,-1,0.25,5c6b949a23f6300001383a05,24,,8096,Thu Feb 28 2019 13:28:34 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.833333333,1,0.901710751,0.833333333
bar,none,trend,2,0,1,0.125,5c6b949a23f6300001383a05,25,,12029,Thu Feb 28 2019 13:28:48 GMT-0500 (Eastern Standard Time),1,2,1,0.55,0.6125,0.55,0.6125,
bar,none,values,2,0.5,-1,0.125,5c6b949a23f6300001383a05,26,,19062,Thu Feb 28 2019 13:29:09 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.9375,1,0.9375,
bar,none,values,2,0.5,-1,0.25,5c6b949a23f6300001383a05,27,,13021,Thu Feb 28 2019 13:29:24 GMT-0500 (Eastern Standard Time),-1,4,1,1,0.875,1,0.875,
line,none,values,2,0,-1,0.125,5c6b949a23f6300001383a05,28,,7461,Thu Feb 28 2019 13:29:33 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.9375,1,0.9375,
line,none,trend,3,0,1,0.25,5c6b949a23f6300001383a05,29,,15153,Thu Feb 28 2019 13:29:50 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.716666667,0.55,0.625179473,0.716666667
bar,none,values,2,0,-1,0.25,5c6b949a23f6300001383a05,30,,10073,Thu Feb 28 2019 13:30:02 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.875,1,0.875,
bar,none,trend,2,0.25,1,0.25,5c6b949a23f6300001383a05,31,,7878,Thu Feb 28 2019 13:30:11 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.675,0.55,0.675,
line,none,values,3,0.25,1,0.25,5c6b949a23f6300001383a05,32,,8046,Thu Feb 28 2019 13:30:21 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.716666667,0.55,0.624403217,0.716666667
line,none,trend,2,0.25,-1,0.125,5c6b949a23f6300001383a05,33,,5934,Thu Feb 28 2019 13:30:28 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.9375,1,0.9375,
line,none,values,2,0.5,-1,0.25,5c6b949a23f6300001383a05,34,,8961,Thu Feb 28 2019 13:30:39 GMT-0500 (Eastern Standard Time),-1,4,1,1,0.875,1,0.875,
line,none,trend,3,0.25,-1,0.125,5c6b949a23f6300001383a05,35,,8921,Thu Feb 28 2019 13:30:49 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.916666667,1,0.964718226,0.916666667
bar,none,values,2,0.25,-1,0.125,5c6b949a23f6300001383a05,36,,6936,Thu Feb 28 2019 13:30:58 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.9375,1,0.9375,
line,none,trend,3,0.5,-1,0.125,5c6b949a23f6300001383a05,37,,9995,Thu Feb 28 2019 13:31:09 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.916666667,1,0.954474508,0.916666667
bar,none,values,2,0.25,1,0.25,5c6b949a23f6300001383a05,38,,10058,Thu Feb 28 2019 13:31:21 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.675,0.55,0.675,
line,none,values,3,0.5,-1,0.125,5c6b949a23f6300001383a05,39,,5775,Thu Feb 28 2019 13:31:29 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.916666667,1,0.950888417,0.916666667
bar,none,trend,3,0.25,-1,0.125,5c6b949a23f6300001383a05,40,,12308,Thu Feb 28 2019 13:31:44 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.916666667,1,0.966854495,0.916666667
bar,none,values,3,0.5,-1,0.125,5c6b949a23f6300001383a05,41,,7171,Thu Feb 28 2019 13:31:53 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.916666667,1,0.954127348,0.916666667
bar,none,trend,2,0.25,-1,0.125,5c6b949a23f6300001383a05,42,,6928,Thu Feb 28 2019 13:32:01 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.9375,1,0.9375,
bar,none,trend,3,0,-1,0.25,5c6b949a23f6300001383a05,43,,5580,Thu Feb 28 2019 13:32:08 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.833333333,1,0.932581317,0.833333333
line,none,trend,3,0.5,1,0.25,5c6b949a23f6300001383a05,44,,7604,Thu Feb 28 2019 13:32:17 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.716666667,0.55,0.647719932,0.716666667
bar,none,trend,3,0.5,1,0.125,5c6b949a23f6300001383a05,45,,7444,Thu Feb 28 2019 13:32:26 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.633333333,0.55,0.587560829,0.633333333
line,none,values,3,0.25,-1,0.125,5c6b949a23f6300001383a05,46,,7666,Thu Feb 28 2019 13:32:36 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.916666667,1,0.956700872,0.916666667
line,none,trend,2,0.5,1,0.25,5c6b949a23f6300001383a05,47,,9261,Thu Feb 28 2019 13:32:47 GMT-0500 (Eastern Standard Time),1,4,1,0.55,0.675,0.55,0.675,
line,none,values,2,0.5,-1,0.125,5c6b949a23f6300001383a05,48,,7766,Thu Feb 28 2019 13:32:57 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.9375,1,0.9375,
bar,none,values,3,0,-1,0.125,5c6b949a23f6300001383a05,49,,6692,Thu Feb 28 2019 13:33:05 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.916666667,1,0.962887225,0.916666667
bar,none,values,3,0.5,1,0.25,5c6b949a23f6300001383a05,50,,6995,Thu Feb 28 2019 13:33:13 GMT-0500 (Eastern Standard Time),1,4,1,0.55,0.716666667,0.55,0.649955984,0.716666667
bar,none,trend,2,0.5,-1,0.125,5c6b949a23f6300001383a05,51,,6408,Thu Feb 28 2019 13:33:22 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.9375,1,0.9375,
line,none,values,3,0.5,-1,0.25,5c6b949a23f6300001383a05,52,,10086,Thu Feb 28 2019 13:33:33 GMT-0500 (Eastern Standard Time),-1,4,1,1,0.833333333,1,0.930269655,0.833333333
bar,none,values,3,0.25,-1,0.25,5c6b949a23f6300001383a05,53,,10574,Thu Feb 28 2019 13:33:45 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.833333333,1,0.906289331,0.833333333
bar,none,trend,3,0.5,1,0.25,5c6b949a23f6300001383a05,54,,8120,Thu Feb 28 2019 13:33:55 GMT-0500 (Eastern Standard Time),1,4,1,0.55,0.716666667,0.55,0.634996163,0.716666667
line,none,values,3,0,-1,0.125,5c6b949a23f6300001383a05,55,,13470,Thu Feb 28 2019 13:34:10 GMT-0500 (Eastern Standard Time),-1,1,1,1,0.916666667,1,0.963959942,0.916666667
line,none,trend,2,0,-1,0.25,5c6b949a23f6300001383a05,56,,6019,Thu Feb 28 2019 13:34:18 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.875,1,0.875,
bar,none,values,3,0.5,-1,0.125,5c6ddc09d1a8e800013f0fb9,1,1,24937,Thu Feb 28 2019 20:20:30 GMT 0200 (Eastern European Standard Time),-1,4,1,1,0.916666667,1,0.966833988,0.916666667
bar,none,values,3,0.5,-1,0.125,5c6ddc09d1a8e800013f0fb9,2,1,12591,Thu Feb 28 2019 20:20:45 GMT 0200 (Eastern European Standard Time),-1,4,1,1,0.916666667,1,0.949900995,0.916666667
line,none,trend,3,0,-1,0.125,5c6ddc09d1a8e800013f0fb9,3,1,16372,Thu Feb 28 2019 20:21:03 GMT 0200 (Eastern European Standard Time),-1,2,1,1,0.916666667,1,0.963228282,0.916666667
line,none,trend,2,0,1,0.125,5c6ddc09d1a8e800013f0fb9,4,1,8808,Thu Feb 28 2019 20:21:14 GMT 0200 (Eastern European Standard Time),1,3,1,0.55,0.6125,0.55,0.6125,
line,none,values,2,0.5,1,0.25,5c6ddc09d1a8e800013f0fb9,5,1,9744,Thu Feb 28 2019 20:21:25 GMT 0200 (Eastern European Standard Time),1,4,1,0.55,0.675,0.55,0.675,
bar,none,trend,2,0,-1,0.25,5c6ddc09d1a8e800013f0fb9,6,1,17455,Thu Feb 28 2019 20:21:44 GMT 0200 (Eastern European Standard Time),-1,3,1,1,0.875,1,0.875,
bar,none,trend,3,0,1,0.25,5c6ddc09d1a8e800013f0fb9,7,1,9957,Thu Feb 28 2019 20:21:56 GMT 0200 (Eastern European Standard Time),1,4,1,0.55,0.716666667,0.55,0.650930439,0.716666667
line,none,trend,3,0.5,1,0.25,5c6ddc09d1a8e800013f0fb9,8,1,8873,Thu Feb 28 2019 20:22:07 GMT 0200 (Eastern European Standard Time),1,4,1,0.55,0.716666667,0.55,0.61307501,0.716666667
bar,none,trend,3,0,-1,0.25,5c6ddc09d1a8e800013f0fb9,9,,11184,Thu Feb 28 2019 20:22:20 GMT 0200 (Eastern European Standard Time),-1,3,1,1,0.833333333,1,0.908077114,0.833333333
bar,none,values,2,0.5,-1,0.125,5c6ddc09d1a8e800013f0fb9,10,,13416,Thu Feb 28 2019 20:22:35 GMT 0200 (Eastern European Standard Time),-1,3,1,1,0.9375,1,0.9375,
line,none,values,3,0.25,1,0.25,5c6ddc09d1a8e800013f0fb9,11,,16460,Thu Feb 28 2019 20:22:53 GMT 0200 (Eastern European Standard Time),1,4,1,0.55,0.716666667,0.55,0.622369597,0.716666667
bar,none,trend,2,0.5,-1,0.25,5c6ddc09d1a8e800013f0fb9,12,,7684,Thu Feb 28 2019 20:23:02 GMT 0200 (Eastern European Standard Time),-1,4,1,1,0.875,1,0.875,
bar,none,trend,3,0.25,-1,0.125,5c6ddc09d1a8e800013f0fb9,13,,6732,Thu Feb 28 2019 20:23:10 GMT 0200 (Eastern European Standard Time),-1,2,1,1,0.916666667,1,0.964356396,0.916666667
bar,none,values,3,0.5,1,0.125,5c6ddc09d1a8e800013f0fb9,14,,17230,Thu Feb 28 2019 20:23:40 GMT 0200 (Eastern European Standard Time),1,4,1,0.55,0.633333333,0.55,0.588379971,0.633333333
line,none,trend,2,0.25,1,0.125,5c6ddc09d1a8e800013f0fb9,15,,5802,Thu Feb 28 2019 20:23:47 GMT 0200 (Eastern European Standard Time),1,3,1,0.55,0.6125,0.55,0.6125,
bar,none,values,2,0,1,0.25,5c6ddc09d1a8e800013f0fb9,16,,12400,Thu Feb 28 2019 20:24:01 GMT 0200 (Eastern European Standard Time),1,3,1,0.55,0.675,0.55,0.675,
line,none,values,3,0.5,-1,0.125,5c6ddc09d1a8e800013f0fb9,17,,10920,Thu Feb 28 2019 20:24:13 GMT 0200 (Eastern European Standard Time),-1,2,1,1,0.916666667,1,0.964869259,0.916666667
bar,none,values,2,0.25,1,0.25,5c6ddc09d1a8e800013f0fb9,18,,6470,Thu Feb 28 2019 20:24:21 GMT 0200 (Eastern European Standard Time),1,3,1,0.55,0.675,0.55,0.675,
line,none,trend,3,0,-1,0.25,5c6ddc09d1a8e800013f0fb9,19,,10573,Thu Feb 28 2019 20:24:33 GMT 0200 (Eastern European Standard Time),-1,3,1,1,0.833333333,1,0.926897653,0.833333333
line,none,values,2,0.5,-1,0.25,5c6ddc09d1a8e800013f0fb9,20,,9419,Thu Feb 28 2019 20:24:45 GMT 0200 (Eastern European Standard Time),-1,4,1,1,0.875,1,0.875,
line,none,trend,2,0,-1,0.25,5c6ddc09d1a8e800013f0fb9,21,,7598,Thu Feb 28 2019 20:24:54 GMT 0200 (Eastern European Standard Time),-1,3,1,1,0.875,1,0.875,
bar,none,trend,3,0.5,-1,0.125,5c6ddc09d1a8e800013f0fb9,22,,12082,Thu Feb 28 2019 20:25:07 GMT 0200 (Eastern European Standard Time),-1,2,1,1,0.916666667,1,0.968171115,0.916666667
line,none,values,3,0,-1,0.25,5c6ddc09d1a8e800013f0fb9,23,,11742,Thu Feb 28 2019 20:25:20 GMT 0200 (Eastern European Standard Time),-1,2,1,1,0.833333333,1,0.927717795,0.833333333
bar,none,trend,3,0.5,1,0.25,5c6ddc09d1a8e800013f0fb9,24,,8697,Thu Feb 28 2019 20:25:31 GMT 0200 (Eastern European Standard Time),1,4,1,0.55,0.716666667,0.55,0.627651901,0.716666667
bar,none,values,3,0.5,-1,0.25,5c6ddc09d1a8e800013f0fb9,25,,8055,Thu Feb 28 2019 20:25:40 GMT 0200 (Eastern European Standard Time),-1,4,1,1,0.833333333,1,0.932849841,0.833333333
line,none,trend,2,0,-1,0.125,5c6ddc09d1a8e800013f0fb9,26,,5709,Thu Feb 28 2019 20:25:48 GMT 0200 (Eastern European Standard Time),-1,1,1,1,0.9375,1,0.9375,
